5.25641E-01 9.17952E-03
5.31065E-01 9.03013E-03
5.36489E-01 8.88496E-03
5.41914E-01 8.74414E-03
5.47338E-01 8.60746E-03
5.52762E-01 8.47446E-03
5.58186E-01 8.34472E-03
5.63610E-01 8.21789E-03
5.69034E-01 8.09369E-03
5.74459E-01 7.97211E-03
5.79883E-01 7.85321E-03
6.04325E-01 7.35097E-03
6.40940E-01 6.68923E-03
6.79774E-01 6.08391E-03
9.48700E-01 3.52985E-03
1.32402E+00 2.02534E-03
1.84782E+00 1.15106E-03
2.57884E+00 6.48818E-04
3.59905E+00 3.63108E-04
5.02288E+00 2.01943E-04
7.01000E+00 1.11691E-04
9.78324E+00 6.14738E-05
