9.86860E-03 4.57551E-01
1.08973E-02 4.25086E-01
1.20332E-02 3.92299E-01
1.32874E-02 3.59305E-01
1.46725E-02 3.26284E-01
1.62019E-02 2.93480E-01
1.78907E-02 2.61193E-01
1.97556E-02 2.29878E-01
2.18148E-02 2.00067E-01
2.40887E-02 1.72413E-01
2.65996E-02 1.47855E-01
2.93723E-02 1.26949E-01
3.24339E-02 1.10221E-01
3.58147E-02 9.78157E-02
3.95479E-02 8.90858E-02
4.36702E-02 8.27199E-02
4.80373E-02 7.70196E-02
5.24043E-02 7.07210E-02
5.67713E-02 6.33753E-02
6.11383E-02 5.54620E-02
6.55053E-02 4.78870E-02
6.98724E-02 4.15097E-02
7.42394E-02 3.68235E-02
7.86064E-02 3.38404E-02
8.29734E-02 3.21643E-02
8.73405E-02 3.11859E-02
9.17075E-02 3.03051E-02
9.71317E-02 2.87413E-02
1.02556E-01 2.64563E-02
1.07980E-01 2.37363E-02
1.13404E-01 2.11093E-02
1.18828E-01 1.90215E-02
1.24253E-01 1.76394E-02
1.29677E-01 1.68356E-02
1.35101E-01 1.63134E-02
1.40525E-01 1.57758E-02
1.45949E-01 1.50476E-02
1.51373E-01 1.41226E-02
1.56798E-01 1.31237E-02
1.62222E-01 1.21980E-02
1.67646E-01 1.14470E-02
1.73070E-01 1.08867E-02
1.78494E-01 1.04655E-02
1.83918E-01 1.01101E-02
1.89343E-01 9.75622E-03
1.94767E-01 9.36495E-03
2.00191E-01 8.93384E-03
2.05615E-01 8.49431E-03
2.11039E-01 8.08588E-03
2.16463E-01 7.73088E-03
2.21888E-01 7.43199E-03
2.27312E-01 7.17724E-03
2.32736E-01 6.94481E-03
2.38160E-01 6.71572E-03
2.43584E-01 6.48172E-03
2.49008E-01 6.24611E-03
2.54433E-01 6.01521E-03
2.59857E-01 5.79658E-03
2.65281E-01 5.59727E-03
2.70705E-01 5.41750E-03
2.76129E-01 5.25346E-03
2.81553E-01 5.09828E-03
2.86978E-01 4.94721E-03
2.92402E-01 4.79843E-03
2.97826E-01 4.65297E-03
3.03250E-01 4.51326E-03
3.08674E-01 4.38080E-03
3.14098E-01 4.25628E-03
3.19523E-01 4.13877E-03
3.24947E-01 4.02694E-03
3.30371E-01 3.91979E-03
3.35795E-01 3.81665E-03
3.41219E-01 3.71720E-03
3.46643E-01 3.62138E-03
3.52068E-01 3.52911E-03
3.57492E-01 3.44033E-03
3.62916E-01 3.35494E-03
3.68340E-01 3.27299E-03
3.73764E-01 3.19454E-03
3.79189E-01 3.11938E-03
3.84613E-01 3.04701E-03
3.90037E-01 2.97695E-03
3.95461E-01 2.90908E-03
4.00885E-01 2.84350E-03
4.06309E-01 2.78028E-03
4.11734E-01 2.71935E-03
4.17158E-01 2.66057E-03
4.22582E-01 2.60380E-03
4.28006E-01 2.54890E-03
4.33430E-01 2.49578E-03
4.38854E-01 2.44435E-03
4.44279E-01 2.39452E-03
4.49703E-01 2.34625E-03
4.55127E-01 2.29948E-03
4.60551E-01 2.25415E-03
4.65975E-01 2.21022E-03
4.71399E-01 2.16762E-03
4.76824E-01 2.12630E-03
4.82248E-01 2.08622E-03
4.87672E-01 2.04731E-03
4.93096E-01 2.00953E-03
4.98520E-01 1.97282E-03
5.03944E-01 1.93716E-03
5.09369E-01 1.90248E-03
5.14793E-01 1.86875E-03
5.20217E-01 1.83594E-03
5.25641E-01 1.80402E-03
5.31065E-01 1.77294E-03
5.36489E-01 1.74270E-03
5.41914E-01 1.71325E-03
5.47338E-01 1.68457E-03
5.52762E-01 1.65664E-03
5.58186E-01 1.62943E-03
5.63610E-01 1.60292E-03
5.69034E-01 1.57708E-03
5.74459E-01 1.55188E-03
5.79883E-01 1.52730E-03
6.04325E-01 1.42374E-03
6.40940E-01 1.28791E-03
6.79774E-01 1.16478E-03
9.48700E-01 6.56006E-04
1.32402E+00 3.66891E-04
1.84782E+00 2.03930E-04
2.57884E+00 1.12738E-04
3.59905E+00 6.20263E-05
5.02288E+00 3.39790E-05
7.01000E+00 1.85422E-05
9.78324E+00 1.00814E-05
