# Omega_m, sigma_8, w, Omega_b, little_h, n_s, m_nu
0.385263157894736807, 0.775612424671351608, -0.929994099597149182, 0.042269352204959663, 0.723775075647893562, 0.963429408587830549, 0.077302188328412319
0.389052631578947372, 0.762582424979239892, -0.685681652069431324, 0.041790560074350933, 0.733829203419841924, 0.958575467520188962, 0.087248888018624335
0.392842105263157881, 0.758895461761285750, -0.454490281275449437, 0.050394114501276725, 0.669721899366185758, 0.961278789067162132, 0.125448143086325764
0.396631578947368391, 0.732374753170439097, -0.820232856927669229, 0.048080707099475185, 0.680088145725694093, 0.953293441382031204, 0.061739810814887837
0.396631578947368391, 0.750684121999700138, -0.876793657146844985, 0.045369368861800048, 0.699499544190591127, 0.964429202184876599, 0.088770697221670455
0.396631578947368391, 0.755261464207015454, -0.594431598894146873, 0.045346391800618641, 0.705094667560106525, 0.960039752713531036, 0.100193083646275161
0.415578947368421048, 0.711012738100943675, -0.757919857500590100, 0.042800356289380219, 0.724603369057969515, 0.962390886312717186, 0.062816686571428887
0.419368421052631557, 0.725599155479433211, -0.981458666038138583, 0.040610721105674472, 0.735148624738364398, 0.956651353025957718, 0.070899494191385054
0.423157894736842066, 0.735637552067979206, -0.968681485648235752, 0.048722931439118641, 0.680840435554440515, 0.967193518039480837, 0.101940667601063475
0.430736842105263140, 0.724744554260596363, -0.741020197124657387, 0.046947956813568233, 0.688106487363686070, 0.972697629004850350, 0.115057672808467418
0.434526315789473649, 0.717204214254852590, -0.566295417140542101, 0.044432901352935865, 0.705606430982326449, 0.965169961273733445, 0.072136134625458342
0.438315789473684214, 0.714097177778620584, -0.863044077792673781, 0.044451674016573461, 0.711389428076479091, 0.969494567952781550, 0.081418103007567091
0.445894736842105233, 0.699368178510337390, -0.805314356587399027, 0.041547027254727975, 0.736448199586981600, 0.968287180327094821, 0.117064527329336698
0.445894736842105233, 0.708002353553674912, -0.398668158136592288, 0.052372729374046738, 0.650880412943897979, 0.975553843982904456, 0.132127564002692460
0.449684210526315797, 0.713610604334442900, -0.665214648550942034, 0.046936689974075928, 0.688701235662836364, 0.966165319168588943, 0.082838210716275340
0.453473684210526307, 0.702060970023026698, -0.916912176511468169, 0.047025303458281972, 0.694827361733037496, 0.970901037762108898, 0.093497246672265805
0.457263157894736816, 0.690619656774094537, -0.942969037793239595, 0.044295012003743965, 0.711936283430581796, 0.958971390541435875, 0.134432154324032022
0.457263157894736816, 0.699145825376243923, -0.705027279681862074, 0.043315617762138187, 0.718369961708150928, 0.963681853301930791, 0.066161328268463215
0.461052631578947325, 0.683530109240202854, -0.498205835979145806, 0.052029497008594730, 0.654740151505220691, 0.954434640879201046, 0.095128040756597906
0.461052631578947325, 0.700512223755487384, -0.834799575930415316, 0.049445788796218283, 0.673076170344784952, 0.961566157808889099, 0.107368445252059644
0.464842105263157890, 0.659597339204444966, -0.890336664970665548, 0.046278850761222762, 0.695356727270126540, 0.960365582697929820, 0.067315324846886224
0.464842105263157890, 0.756845664856382383, -0.619941565501047953, 0.045330538877054141, 0.701027175757387599, 0.964676339263711213, 0.075976985470987135
0.468631578947368399, 0.686402498423870022, -0.774218953173645530, 0.043192611710875489, 0.719006502762617239, 0.957200934520010427, 0.109241183023416205
0.472421052631578908, 0.679449869353743074, -0.994208651516434005, 0.042426009637658468, 0.727026320124821601, 0.962655846577886054, 0.123297566999522074
0.472421052631578908, 0.683644004349753809, -0.987835883583737639, 0.049305191579935702, 0.674080360098533449, 0.965293507514044635, 0.068658845243571950
0.476210526315789473, 0.647499189447411694, -0.766139305864935838, 0.047821894260331753, 0.682985895725170877, 0.969657063538819530, 0.077493380584449767
0.476210526315789473, 0.672563674200214678, -0.607473959682027886, 0.045425468715678194, 0.701535082359218798, 0.967325858018316498, 0.111421485322838743
0.476210526315789473, 0.685095916576616282, -0.883589183512495269, 0.044903290818083690, 0.707151613065382767, 0.972970270469835308, 0.125758415201656898
0.476210526315789473, 0.693450744827550647, -0.827557384761853143, 0.042331361983951162, 0.727889819743176458, 0.966291467606320786, 0.078845032650472630
0.476210526315789473, 0.731047471956755124, -0.477470686591880300, 0.040663836527306776, 0.741076311419100353, 0.971098177600478007, 0.088990254652563897
0.476210526315789473, 0.760289370835025347, -0.695482690303452777, 0.047669212058044752, 0.683668749594467218, 0.968430624570754350, 0.127951913800441658
0.227548745854533802, 0.982038582087108036, -0.936493597454869153, 0.046946422443036269, 0.690440470052140154, 0.976109408473495810, 0.062972051694746803
0.364462017160023466, 0.764316060067475100, -0.910324179491335261, 0.044928510230024088, 0.707670774701883665, 0.954896111163591743, 0.090542437053820188
0.299924337480441672, 0.843615264753806549, -0.654492599105366057, 0.043463342929128262, 0.713607734054119924, 0.961707245569280889, 0.102192798448094757
0.398149772962976489, 0.702126160089368678, -0.362945485937437806, 0.040277639050910793, 0.742977901610672453, 0.959160811362847587, 0.064070420395827637
0.207060462370156600, 0.963270338154558758, -0.797708184663281861, 0.051528213376912477, 0.662173598602450841, 0.963807320797624545, 0.072314549630506722
0.420016922386550418, 0.719971970006890727, -0.856082388668688021, 0.047650469469346673, 0.691006871537455769, 0.957454971428704948, 0.103975261751582934
0.224973699120772197, 0.999657009447145528, -0.550990531143328521, 0.045843015902393099, 0.696926869416124917, 0.962786823966669814, 0.117354064166081462
0.319123648742854649, 0.806655935253391521, -0.732316809146636882, 0.043512513096570102, 0.714176499202217485, 0.960524006686151011, 0.073575871690202757
0.261930995500662289, 0.878230034745127397, -0.962276774668681112, 0.043358210807833489, 0.720989125973208300, 0.964799755117831670, 0.083043095270457251
