# Omega_m, sigma_8, w, Omega_b, little_h, n_s, m_nu
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.926574394463667850, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.960000000000000000, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.960000000000000000, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.960000000000000000, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.960000000000000000, 0.065418397586654659
0.319000000000000000, 0.813434141986928600, -1.000000000000000000, 0.049000000000000000, 0.670000000000000000, 0.960000000000000000, 0.059596800000000000
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.960000000000000000, 0.065418397586654659
0.299999999999999989, 0.800000000000000044, -0.900000000000000022, 0.050677810676866969, 0.673057851239669436, 0.960000000000000000, 0.065418397586654659
0.319000000000000000, 0.813434141986928600, -1.000000000000000000, 0.049000000000000000, 0.670000000000000000, 0.960000000000000000, 0.059596800000000000
0.319000000000000000, 0.813434141986928600, -1.000000000000000000, 0.049000000000000000, 0.670000000000000000, 0.960000000000000000, 0.059596800000000000
